New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2013-2016 Math Test (Grades 3-8),,,,,,,,,,,,,,,
District Summary,,,,,,,,,,,,,,,
Results for All Students,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
district,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
9,8,2015,All Students,2600,279,1437,55.3,842,32.4,222,8.5,99,3.8,321,12.3
9,8,2016,All Students,2592,279,1412,54.5,834,32.2,243,9.4,103,4,346,13.3
9,All Grades,2013,All Students,17561,281,9810,55.9,5535,31.5,1762,10,454,2.6,2216,12.6
9,All Grades,2014,All Students,17084,283,8939,52.3,5433,31.8,1989,11.6,723,4.2,2712,15.9
9,All Grades,2015,All Students,16957,283,8765,51.7,5378,31.7,2073,12.2,741,4.4,2814,16.6
9,All Grades,2016,All Students,16742,283,8406,50.2,5327,31.8,2111,12.6,898,5.4,3009,18
10,3,2013,All Students,4192,290,1714,40.9,1594,38,624,14.9,260,6.2,884,21.1
10,3,2014,All Students,4298,292,1693,39.4,1438,33.5,836,19.5,331,7.7,1167,27.2
10,3,2015,All Students,4347,292,1759,40.5,1501,34.5,716,16.5,371,8.5,1087,25
10,3,2016,All Students,4313,292,1629,37.8,1486,34.5,718,16.6,480,11.1,1198,27.8
10,4,2013,All Students,4135,290,1607,38.9,1490,36,756,18.3,282,6.8,1038,25.1
10,4,2014,All Students,4145,292,1581,38.1,1414,34.1,744,17.9,406,9.8,1150,27.7
10,4,2015,All Students,4255,291,1658,39,1424,33.5,765,18,408,9.6,1173,27.6
10,4,2016,All Students,4303,291,1738,40.4,1360,31.6,738,17.2,467,10.9,1205,28
10,5,2013,All Students,3932,287,2168,55.1,1065,27.1,558,14.2,141,3.6,699,17.8
10,5,2014,All Students,4094,294,1874,45.8,1229,30,700,17.1,291,7.1,991,24.2
10,5,2015,All Students,4057,294,1838,45.3,1217,30,724,17.8,278,6.9,1002,24.7
10,5,2016,All Students,4115,293,1871,45.5,1287,31.3,656,15.9,301,7.3,957,23.3
10,6,2013,All Students,3841,286,1669,43.5,1506,39.2,479,12.5,187,4.9,666,17.3
10,6,2014,All Students,3819,287,1675,43.9,1374,36,481,12.6,289,7.6,770,20.2
