DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/01/2016,12:25,,,,,,MARATHON PARKWAY,HORACE HARDING EXPRESSWAY,,1,0,0,0,0,0,1,0,Prescription Medication,Unspecified,,,,3381732,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:25,MANHATTAN,10040,40.8566142,-73.9296821,"(40.8566142, -73.9296821)",WADSWORTH AVENUE,WEST 192 STREET,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,,,,3381959,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,12:25,MANHATTAN,10007,40.7113923,-74.0085993,"(40.7113923, -74.0085993)",BROADWAY,VESEY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381139,PASSENGER VEHICLE,VAN,,,
02/01/2016,12:20,,,40.7180832,-73.9477988,"(40.7180832, -73.9477988)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382336,PASSENGER VEHICLE,OTHER,,,
02/01/2016,12:20,BROOKLYN,11222,40.723404,-73.9340112,"(40.723404, -73.9340112)",LOMBARDY STREET,VARICK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382337,OTHER,LARGE COM VEH(6 OR MORE TIRES),,,
02/01/2016,12:20,BRONX,10468,40.8744774,-73.8916346,"(40.8744774, -73.8916346)",BEDFORD PARK BOULEVARD WEST,PAUL AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3382083,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2016,12:17,BRONX,10473,40.8228467,-73.8520792,"(40.8228467, -73.8520792)",OLMSTEAD AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381990,PASSENGER VEHICLE,,,,
02/01/2016,12:15,,,,,,EAST 138 STREET,PARK AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3381270,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,12:15,,,40.7699045,-73.9160706,"(40.7699045, -73.9160706)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3382524,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,12:15,,,,,,MEEKER AVENUE,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381573,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,12:15,MANHATTAN,10025,40.789108,-73.9665523,"(40.789108, -73.9665523)",CENTRAL PARK WEST,WEST 92 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381225,TAXI,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:15,BRONX,10454,40.802916,-73.9202825,"(40.802916, -73.9202825)",EAST 132 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381968,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
02/01/2016,12:14,QUEENS,11355,40.7563194,-73.8336777,"(40.7563194, -73.8336777)",41 AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382471,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,12:14,BROOKLYN,11203,40.6539224,-73.9286632,"(40.6539224, -73.9286632)",LINDEN BOULEVARD,EAST 52 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382149,AMBULANCE,PASSENGER VEHICLE,,,
02/01/2016,12:10,,,,,,JEFFERSON AVENUE,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3381537,OTHER,OTHER,,,
02/01/2016,12:06,MANHATTAN,10014,40.7323735,-74.0034711,"(40.7323735, -74.0034711)",7 AVENUE SOUTH,BARROW STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381853,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
02/01/2016,12:02,BROOKLYN,11230,40.6193973,-73.9695659,"(40.6193973, -73.9695659)",OCEAN PARKWAY,AVENUE L,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381408,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,12:00,MANHATTAN,10001,40.749638,-73.9990364,"(40.749638, -73.9990364)",9 AVENUE,WEST 28 STREET,,1,0,1,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3381165,SPORT UTILITY / STATION WAGON,OTHER,,,
02/01/2016,12:00,,,40.7864283,-73.8239273,"(40.7864283, -73.8239273)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3381707,PICK-UP TRUCK,PASSENGER VEHICLE,,,
02/01/2016,12:00,,,,,,87 AVENUE,WINCHESTER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382404,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,12:00,QUEENS,11106,40.7649209,-73.9386017,"(40.7649209, -73.9386017)",10 STREET,34 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3383189,UNKNOWN,PASSENGER VEHICLE,,,
02/01/2016,12:00,MANHATTAN,10027,40.8038779,-73.946133,"(40.8038779, -73.946133)",WEST 120 STREET,MOUNT MORRIS PARK WEST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381241,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,12:00,MANHATTAN,10019,40.7647907,-73.9842822,"(40.7647907, -73.9842822)",WEST 54 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3381198,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
02/01/2016,12:00,MANHATTAN,10001,40.7497063,-73.9915618,"(40.7497063, -73.9915618)",WEST 32 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381174,PASSENGER VEHICLE,BUS,,,
02/01/2016,11:56,MANHATTAN,10014,40.7393804,-74.0099416,"(40.7393804, -74.0099416)",WEST STREET,GANSEVOORT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381849,TAXI,VAN,,,
02/01/2016,11:51,MANHATTAN,10003,40.7323478,-73.9849394,"(40.7323478, -73.9849394)",EAST 14 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381863,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,11:50,BROOKLYN,11223,40.5959869,-73.9822119,"(40.5959869, -73.9822119)",AVENUE U,WEST 11 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3382126,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,11:50,,,40.707086,-73.751128,"(40.707086, -73.751128)",,,LOT OF 119-09 FRANCIS LEWIS BLVD,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3381758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,11:50,BROOKLYN,11220,40.6422352,-74.002544,"(40.6422352, -74.002544)",8 AVENUE,48 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381470,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:50,BROOKLYN,11207,40.688745,-73.9087433,"(40.688745, -73.9087433)",CENTRAL AVENUE,SCHAEFER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381538,OTHER,OTHER,,,
02/01/2016,11:50,BROOKLYN,11203,40.6553345,-73.9307664,"(40.6553345, -73.9307664)",UTICA AVENUE,LENOX ROAD,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3382144,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:50,BRONX,10472,40.8326926,-73.8684633,"(40.8326926, -73.8684633)",COMMONWEALTH AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381289,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,11:44,,,40.709184,-73.956815,"(40.709184, -73.956815)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3382313,VAN,PASSENGER VEHICLE,,,
02/01/2016,11:40,BRONX,10463,40.8733955,-73.9067,"(40.8733955, -73.9067)",WEST 225 STREET,EXTERIOR STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3381344,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
02/01/2016,11:36,MANHATTAN,10022,40.754814,-73.9625487,"(40.754814, -73.9625487)",EAST 53 STREET,SUTTON PLACE SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381181,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:35,QUEENS,11368,40.7597284,-73.8454909,"(40.7597284, -73.8454909)",34 AVENUE,126 STREET,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3382495,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,11:35,,,,,,CLINTON STREET,HAMILTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381498,OTHER,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:35,STATEN ISLAND,10310,40.6407453,-74.1200279,"(40.6407453, -74.1200279)",RICHMOND TERRACE,VAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3381806,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/01/2016,11:35,BROOKLYN,11231,40.6829099,-73.9930521,"(40.6829099, -73.9930521)",DEGRAW STREET,SMITH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381495,UNKNOWN,PASSENGER VEHICLE,,,
02/01/2016,11:32,BRONX,10470,40.9045537,-73.8478168,"(40.9045537, -73.8478168)",PENFIELD STREET,BARNES AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381322,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,11:30,,,,,,GRAND CENTRAL PARKWAY N SVC RD,72 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381746,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,11:30,QUEENS,11373,40.7439406,-73.8724242,"(40.7439406, -73.8724242)",43 AVENUE,FORLEY STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3381723,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/01/2016,11:30,MANHATTAN,10013,40.7168135,-73.9977634,"(40.7168135, -73.9977634)",CANAL STREET,MOTT STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,Unspecified,,,3381148,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,
02/01/2016,11:30,BROOKLYN,11219,40.633084,-74.0055664,"(40.633084, -74.0055664)",FORT HAMILTON PARKWAY,60 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381406,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,11:25,STATEN ISLAND,10314,40.6127685,-74.1268713,"(40.6127685, -74.1268713)",VICTORY BOULEVARD,MOUNTAINVIEW AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3381802,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,11:25,MANHATTAN,10012,40.725432,-73.996771,"(40.725432, -73.996771)",BROADWAY,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381852,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,11:25,BROOKLYN,11235,40.5938073,-73.9406098,"(40.5938073, -73.9406098)",AVENUE X,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382113,OTHER,UNKNOWN,,,
02/01/2016,11:25,BROOKLYN,11225,40.661733,-73.9607699,"(40.661733, -73.9607699)",LEFFERTS AVENUE,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382184,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,11:24,,,40.6999314,-73.9618791,"(40.6999314, -73.9618791)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3382312,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,11:24,QUEENS,11355,40.7437625,-73.824622,"(40.7437625, -73.824622)",59 AVENUE,142 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3382472,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,11:22,BROOKLYN,11228,40.6222364,-74.009002,"(40.6222364, -74.009002)",12 AVENUE,74 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3381433,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,11:20,MANHATTAN,10029,40.7929327,-73.9479007,"(40.7929327, -73.9479007)",EAST 106 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381224,PASSENGER VEHICLE,BUS,,,
02/01/2016,11:20,BROOKLYN,11231,40.6768354,-74.010794,"(40.6768354, -74.010794)",RICHARDS STREET,SULLIVAN STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3381496,PASSENGER VEHICLE,BUS,,,
02/01/2016,11:20,BROOKLYN,11220,40.6414667,-73.9997586,"(40.6414667, -73.9997586)",47 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Cell Phone (hands-free),Unspecified,,,,3381401,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:20,BROOKLYN,11206,40.7004248,-73.9443882,"(40.7004248, -73.9443882)",THROOP AVENUE,FLUSHING AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381517,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:20,BRONX,10467,40.8874462,-73.8780005,"(40.8874462, -73.8780005)",JEROME AVENUE,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381346,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2016,11:20,BRONX,10457,40.8454106,-73.8911253,"(40.8454106, -73.8911253)",EAST TREMONT AVENUE,CROTONA AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3382053,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,11:19,MANHATTAN,10038,40.7116973,-74.0008729,"(40.7116973, -74.0008729)",MADISON STREET,PEARL STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381150,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,11:16,BRONX,10456,40.8357786,-73.9164739,"(40.8357786, -73.9164739)",EAST 168 STREET,GRAND CONCOURSE,,1,0,1,0,0,0,0,0,Other Electronic Device,,,,,3382019,PASSENGER VEHICLE,,,,
02/01/2016,11:15,,,40.6669528,-73.7663266,"(40.6669528, -73.7663266)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3381761,UNKNOWN,UNKNOWN,,,
02/01/2016,11:15,,,40.7876877,-73.8152712,"(40.7876877, -73.8152712)",149 STREET,CROSS ISLAND PARKWAY,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3381704,PASSENGER VEHICLE,OTHER,,,
02/01/2016,11:15,STATEN ISLAND,10312,40.5319181,-74.1917442,"(40.5319181, -74.1917442)",HUGUENOT AVENUE,AMBOY ROAD,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3382584,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:13,MANHATTAN,10035,40.8001615,-73.9353727,"(40.8001615, -73.9353727)",EAST 121 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381230,PASSENGER VEHICLE,BUS,,,
02/01/2016,11:12,BROOKLYN,11215,40.6735002,-73.9861099,"(40.6735002, -73.9861099)",,,354 4 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382268,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,11:10,MANHATTAN,10016,40.7482467,-73.9762885,"(40.7482467, -73.9762885)",EAST 38 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3381189,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,11:05,MANHATTAN,10036,40.7615008,-73.9978197,"(40.7615008, -73.9978197)",11 AVENUE,WEST 43 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381163,PASSENGER VEHICLE,OTHER,,,
02/01/2016,11:00,,,40.6096429,-73.8973669,"(40.6096429, -73.8973669)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381391,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,11:00,,,,,,VESEY STREET,NORTH END AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,,,,3381138,LIVERY VEHICLE,TAXI,,,
02/01/2016,11:00,QUEENS,11373,40.7427877,-73.882632,"(40.7427877, -73.882632)",BROADWAY,BRITTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3382494,VAN,VAN,,,
02/01/2016,11:00,QUEENS,11101,40.7516035,-73.9338317,"(40.7516035, -73.9338317)",NORTHERN BOULEVARD,40 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3381783,VAN,,,,
02/01/2016,11:00,MANHATTAN,10128,40.7775544,-73.9488804,"(40.7775544, -73.9488804)",EAST 87 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381210,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,11:00,MANHATTAN,10111,40.7590642,-73.9784504,"(40.7590642, -73.9784504)",WEST 50 STREET,ROCKEFELLER PLAZA,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381197,SMALL COM VEH(4 TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
02/01/2016,11:00,MANHATTAN,10036,40.7628071,-73.9931557,"(40.7628071, -73.9931557)",10 AVENUE,WEST 47 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381196,BUS,PASSENGER VEHICLE,,,
02/01/2016,11:00,MANHATTAN,10034,40.866761,-73.9206109,"(40.866761, -73.9206109)",WEST 207 STREET,VERMILYEA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3381960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,11:00,BROOKLYN,11220,40.6339615,-74.0147538,"(40.6339615, -74.0147538)",7 AVENUE,65 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Traffic Control Disregarded,,,,3381435,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,11:00,BROOKLYN,11208,40.6801678,-73.8765734,"(40.6801678, -73.8765734)",ATLANTIC AVENUE,FOUNTAIN AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3382234,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,10:55,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3381306,OTHER,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
02/01/2016,10:55,,,40.6225834,-73.9105232,"(40.6225834, -73.9105232)",,,1468 EAST 71 STREET(HOUSE),0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3381395,PASSENGER VEHICLE,OTHER,,,
02/01/2016,10:55,QUEENS,11373,40.7306332,-73.8716306,"(40.7306332, -73.8716306)",60 ROAD,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381748,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,10:55,MANHATTAN,10011,40.7428393,-74.0002743,"(40.7428393, -74.0002743)",8 AVENUE,WEST 19 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381161,VAN,PASSENGER VEHICLE,,,
02/01/2016,10:53,BRONX,10460,40.8399843,-73.8774731,"(40.8399843, -73.8774731)",EAST TREMONT AVENUE,DEVOE AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3382054,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,10:50,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381298,SMALL COM VEH(4 TIRES),PICK-UP TRUCK,,,
02/01/2016,10:45,,,40.7007397,-73.9949795,"(40.7007397, -73.9949795)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3382297,PASSENGER VEHICLE,OTHER,,,
02/01/2016,10:45,,,,,,JAY STREET,PEARL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381547,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,10:45,BROOKLYN,11234,40.6264564,-73.9179932,"(40.6264564, -73.9179932)",RALPH AVENUE,AVENUE K,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381396,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,10:43,BROOKLYN,11217,40.6844232,-73.978388,"(40.6844232, -73.978388)",ATLANTIC AVENUE,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381549,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
02/01/2016,10:38,,,,,,,,P/L OF 3939 RICHMOND AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3381820,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,10:36,QUEENS,11375,40.707901,-73.8511007,"(40.707901, -73.8511007)",71 AVENUE,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381743,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
02/01/2016,10:32,MANHATTAN,10032,40.8453322,-73.9423406,"(40.8453322, -73.9423406)",HAVEN AVENUE,WEST 172 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381255,UNKNOWN,PASSENGER VEHICLE,,,
02/01/2016,10:31,QUEENS,11411,40.6909168,-73.7281786,"(40.6909168, -73.7281786)",LINDEN BOULEVARD,234 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381632,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,10:30,,,,,,HAMILTON AVENUE,LUQUER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381497,PICK-UP TRUCK,PASSENGER VEHICLE,,,
02/01/2016,10:30,MANHATTAN,10016,40.750218,-73.979056,"(40.750218, -73.979056)",PARK AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381882,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,10:30,MANHATTAN,10013,40.7217512,-74.0057217,"(40.7217512, -74.0057217)",LAIGHT STREET,ST JOHNS LANE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3381137,SPORT UTILITY / STATION WAGON,VAN,,,
02/01/2016,10:30,BROOKLYN,11219,40.6265543,-74.0024857,"(40.6265543, -74.0024857)",,,1258 65 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3382885,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,10:25,QUEENS,11422,40.66033,-73.7393433,"(40.66033, -73.7393433)",144 AVENUE,243 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381636,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,10:25,MANHATTAN,10013,40.7217512,-74.0057217,"(40.7217512, -74.0057217)",LAIGHT STREET,ST JOHNS LANE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381135,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,10:23,BROOKLYN,11223,40.6053581,-73.9617322,"(40.6053581, -73.9617322)",CONEY ISLAND AVENUE,AVENUE R,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382112,PASSENGER VEHICLE,OTHER,,,
02/01/2016,10:20,MANHATTAN,10025,40.8055091,-73.9620072,"(40.8055091, -73.9620072)",AMSTERDAM AVENUE,WEST 114 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3381237,PASSENGER VEHICLE,TAXI,,,
02/01/2016,10:20,MANHATTAN,10002,40.7124628,-73.9924034,"(40.7124628, -73.9924034)",MADISON STREET,PIKE STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3381147,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,10:18,BRONX,10451,40.8255779,-73.9184596,"(40.8255779, -73.9184596)",EAST 161 STREET,CONCOURSE VILLAGE EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382770,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,10:15,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,3381935,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/01/2016,10:15,,,40.6924673,-73.8108147,"(40.6924673, -73.8108147)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381596,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,14:26,MANHATTAN,10027,40.8156907,-73.9582947,"(40.8156907, -73.9582947)",BROADWAY,WEST 125 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3381238,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,14:26,BRONX,10455,40.8188794,-73.9164988,"(40.8188794, -73.9164988)",MELROSE AVENUE,EAST 153 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381269,VAN,UNKNOWN,,,
02/01/2016,14:26,BRONX,10454,40.8003425,-73.9141887,"(40.8003425, -73.9141887)",EAST 132 STREET,WILLOW AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381268,SMALL COM VEH(4 TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
