time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-19T14:42:41.000Z,51.44,178.8209,34.9,3,ml,,,,0.47,ak,ak11513146,2015-03-02T18:15:26.081Z,"60km SSE of Little Sitkin Island, Alaska",earthquake
2015-02-19T14:32:41.840Z,-16.5341,168.0188,10,5.5,mb,,38,1.335,1.46,us,usc000trgm,2015-02-19T22:35:09.664Z,"79km SE of Lakatoro, Vanuatu",earthquake
2015-02-19T14:08:49.900Z,-16.1247,-179.0063,35,5,mb,,115,3.243,0.69,us,usc000trg9,2015-02-19T22:11:31.274Z,"175km E of Lambasa, Fiji",earthquake
2015-02-19T13:38:28.550Z,-16.5526,168.1712,10,5.1,mb,,62,1.44,0.7,us,usc000trfj,2015-02-19T21:41:00.215Z,"93km ESE of Lakatoro, Vanuatu",earthquake
2015-02-19T13:25:33.000Z,19.3808,-155.2812,2.3,2.6,Ml,,46.8,0.00898315,0.11,hv,hv60855071,2015-02-19T21:28:11.578Z,"7km SW of Volcano, Hawaii",earthquake
2015-02-19T13:18:32.230Z,-16.4402,168.1194,10,6.4,mwc,,18,1.323,1.14,us,usc000trf9,2015-02-20T15:31:38.000Z,"83km ESE of Lakatoro, Vanuatu",earthquake
2015-02-19T10:24:04.090Z,-53.4029,159.4488,10,5.1,mb,,92,1.135,1.09,us,us10000dg7,2015-02-19T18:26:46.816Z,"124km NNE of Macquarie Island, Australia",earthquake
2015-02-19T08:33:50.260Z,-21.91,169.8738,41.25,4.3,mb,,100,3.187,0.54,us,usc000tsq5,2015-03-11T13:50:27.280Z,"209km ESE of Tadine, New Caledonia",earthquake
2015-02-19T06:27:53.800Z,36.7589,-98.1668,4.431,2.6,ml,,105,,0.85,us,usc000trhx,2015-03-18T10:44:57.178Z,"16km E of Cherokee, Oklahoma",earthquake
2015-02-19T06:03:24.970Z,-4.9309,101.9113,21.34,4.5,mb,,156,1.185,0.84,us,usc000tre3,2015-03-18T10:27:00.683Z,"131km SSW of Bengkulu, Indonesia",earthquake
2015-02-19T05:35:18.000Z,28.734,51.76,9.3,4.3,mb,,,,0.43,us,usc000tre2,2015-03-18T10:03:44.017Z,"79km SE of Borazjan, Iran",earthquake
2015-02-19T05:19:39.560Z,49.1961,-128.7052,10,4.2,mb,,180,3.016,0.73,us,usc000tre0,2015-03-18T09:26:04.627Z,"190km SSW of Port Hardy, Canada",earthquake
2015-02-19T04:56:47.700Z,16.259,-98.033,4.2,4.2,mb,,,,0.95,us,usc000trdx,2015-03-09T01:25:18.311Z,"6km SSW of Santiago Pinotepa Nacional, Mexico",earthquake
2015-02-19T04:35:40.690Z,38.3648333,-112.2228333,5.77,3.17,ml,28,46,0.139,0.21,uu,uu60102282,2015-03-09T01:38:19.022Z,"14km N of Junction, Utah",earthquake
2015-02-19T04:06:15.040Z,35.8874,-97.2677,2.23,3.1,ml,,,,0.43,us,usc000trdn,2015-03-09T01:35:33.441Z,"6km S of Langston, Oklahoma",earthquake
2015-02-19T03:30:17.000Z,60.023,-150.6235,42.6,3.1,ml,,,,0.63,ak,ak11512963,2015-03-09T01:34:27.579Z,"49km NE of Fritz Creek, Alaska",earthquake
2015-02-19T03:10:50.000Z,51.8958,178.4146,115.8,2.5,ml,,,,0.58,us,usc000trjv,2015-03-02T20:24:14.599Z,"8km SW of Little Sitkin Island, Alaska",earthquake
2015-02-19T01:45:02.160Z,38.9244,144.6287,25.46,4.3,mb,,180,3.195,0.41,us,usc000trdh,2015-03-02T01:33:46.405Z,"239km ESE of Yamada, Japan",earthquake
2015-02-19T01:26:12.040Z,64.4954,-17.6296,8.1,4.3,mb,,107,1.613,0.74,us,usc000tsqg,2015-03-02T02:05:15.644Z,"119km WNW of Hofn, Iceland",earthquake
2015-02-19T00:56:35.570Z,46.432,153.8643,10,4.4,mb,,138,7.128,0.86,us,usc000tsqs,2015-03-13T03:06:00.786Z,"Kuril Islands",earthquake
2015-02-19T00:42:31.310Z,-56.6459,-25.7596,35,4.5,mb,,127,6.544,0.59,us,usc000tsra,2015-03-13T02:42:23.470Z,"88km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-02-19T00:27:53.000Z,56.2982,-156.5613,37.5,3.2,ml,,,,0.48,ak,ak11512927,2015-03-13T02:25:50.848Z,"78km NW of Chirikof Island, Alaska",earthquake
2015-02-19T00:05:49.000Z,62.9837,-151.2224,130.4,2.8,ml,,,,0.58,ak,ak11512920,2015-03-13T02:15:22.944Z,"93km NW of Talkeetna, Alaska",earthquake
2015-02-18T22:47:05.410Z,-56.6835,-25.8239,10,5.2,mb,,53,6.521,0.75,us,usc000trcf,2015-03-07T06:47:56.308Z,"84km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-02-18T22:23:45.560Z,37.1552,-97.8996,5,2.9,mb_lg,,61,0.045,0.51,us,usc000trc6,2015-03-08T04:01:48.716Z,"11km E of Anthony, Kansas",earthquake
2015-02-18T22:15:07.730Z,58.3658,-136.8968,10,4.3,mwr,,,,1.09,us,usc000trbw,2015-03-12T05:03:28.327Z,"68km W of Gustavus, Alaska",earthquake
2015-02-18T21:44:46.000Z,36.537,-97.0485,5.48,3,mb_lg,,,,0.81,us,usc000trbg,2015-03-12T04:27:59.115Z,"15km S of McCord, Oklahoma",earthquake
2015-02-18T21:36:47.400Z,36.5993,-97.6289,5,3.1,ml,,65,,0.58,us,usc000trbc,2015-03-12T00:19:14.679Z,"24km SSE of Medford, Oklahoma",earthquake
2015-02-18T21:19:58.000Z,63.0176,-156.0551,0.4,3,ml,,,,0.46,ak,ak11512541,2015-03-12T00:09:36.040Z,"24km WNW of McGrath, Alaska",earthquake
2015-02-18T20:28:55.700Z,36.8385,-98.169,5,2.7,ml,,208,,0.91,us,usc000trb2,2015-02-19T23:37:05.863Z,"19km ENE of Cherokee, Oklahoma",earthquake
2015-02-18T20:20:13.270Z,1.1704,127.8651,12.42,4.5,mb,,147,0.636,1.04,us,usb000tqee,2015-02-20T00:27:08.065Z,"63km SSW of Tobelo, Indonesia",earthquake
2015-02-18T19:58:16.140Z,19.6101,-70.6482,16.07,4.5,mwr,,80,0.196,1.1,us,usb000tqe1,2015-02-25T17:38:54.512Z,"2km NNE of Pedro Garcia, Dominican Republic",earthquake
2015-02-18T19:29:13.700Z,36.5578,-98.1574,5.872,3.2,ml,,109,,0.65,us,usb000tqdw,2015-02-19T23:39:49.876Z,"10km E of Helena, Oklahoma",earthquake
2015-02-18T19:10:17.500Z,36.5571,-98.1557,5.535,3.4,ml,,109,,0.8,us,usb000tqdt,2015-02-19T23:53:23.439Z,"10km E of Helena, Oklahoma",earthquake
2015-02-18T18:50:47.530Z,-10.7625,163.9831,22.54,4.9,mb,,115,4.185,1.01,us,usb000tqdp,2015-02-19T02:53:20.775Z,"202km W of Lata, Solomon Islands",earthquake
2015-02-18T17:53:26.120Z,44.8615,146.9166,161.38,4.4,mb,,170,3.182,0.72,us,usb000tqd9,2015-02-20T00:14:06.861Z,"86km WSW of Kuril'sk, Russia",earthquake
2015-02-18T17:29:23.530Z,34.7548333,-121.125,4.94,2.54,md,67,233,0.4394,0.17,nc,nc72396805,2015-02-19T03:40:26.535Z,"55km W of Vandenberg Air Force Base, California",earthquake
2015-02-18T17:25:16.220Z,-10.8314,164.1942,21.77,4.7,mb,,96,4.404,0.81,us,usb000tqdf,2015-02-20T00:00:25.939Z,"179km W of Lata, Solomon Islands",earthquake
2015-02-18T17:09:42.260Z,-10.6667,164.0727,18.55,5.4,mb,,58,4.241,0.82,us,usb000tqd1,2015-02-19T01:12:27.281Z,"192km W of Lata, Solomon Islands",earthquake
2015-02-18T16:59:38.250Z,8.9466,-82.8495,33.44,4.8,mwr,,135,1.627,1.03,us,usc000trc5,2015-03-04T23:59:42.759Z,"14km N of Rio Sereno, Panama",earthquake
2015-02-18T16:37:00.610Z,-10.9071,163.9145,32.1,4.4,mb,,129,4.169,0.74,us,usc000tsnn,2015-03-05T04:19:52.735Z,"210km W of Lata, Solomon Islands",earthquake
2015-02-18T16:27:26.880Z,-10.7451,164.1183,35,5.1,mb,,81,4.307,1.42,us,usb000tqcy,2015-03-05T04:32:57.000Z,"187km W of Lata, Solomon Islands",earthquake
2015-02-18T15:14:20.390Z,-2.4695,138.8197,40.15,4.1,mb,,129,6.578,1.35,us,usc000tsnl,2015-03-05T03:51:56.040Z,"196km W of Abepura, Indonesia",earthquake
2015-02-18T14:31:53.900Z,2.732,128.5544,239,5.2,mb,,22,2.28,0.67,us,usb000tq9w,2015-02-18T22:34:26.816Z,"126km NNE of Tobelo, Indonesia",earthquake
2015-02-18T13:49:29.650Z,37.252,71.6971,125.95,4.3,mb,,59,0.904,0.7,us,usb000tq9t,2015-02-18T21:52:05.295Z,"11km W of Roshtqal'a, Tajikistan",earthquake
2015-02-18T13:12:25.760Z,10.2991,-85.2165,52.75,4.5,mb,,148,0.259,0.83,us,usb000tq9p,2015-03-13T15:37:27.379Z,"19km SW of Canas, Costa Rica",earthquake
2015-02-18T13:07:57.000Z,52.5993,-169.7021,48.1,2.8,ml,,,,0.51,ak,ak11511761,2015-02-26T03:15:27.005Z,"67km WSW of Nikolski, Alaska",earthquake
2015-02-18T12:56:16.900Z,36.1193,-97.244,4.597,2.5,ml,,59,,0.33,us,usb000tqef,2015-03-15T11:34:30.136Z,"16km W of Stillwater, Oklahoma",earthquake
2015-02-18T12:35:47.760Z,-30.3309,-177.567,20.29,4.2,mb,,222,1.127,0.37,us,usc000tsnx,2015-03-15T11:41:01.455Z,"122km SSE of Raoul Island, New Zealand",earthquake
2015-02-18T11:51:51.000Z,54.5915,-162.2832,49.2,2.5,ml,,,,0.33,us,usc000tsvu,2015-03-15T11:22:07.899Z,"71km SSE of Cold Bay, Alaska",earthquake
2015-02-18T10:51:34.900Z,35.4873,-96.9498,6.004,2.8,ml,,114,,0.32,us,usb000tqen,2015-03-15T09:13:42.640Z,"4km WSW of Meeker, Oklahoma",earthquake
2015-02-18T10:37:49.000Z,50.2543,179.0629,10.4,2.6,ml,,,,0.41,us,usc000tsw9,2015-03-15T09:29:53.492Z,"170km SW of Amatignak Island, Alaska",earthquake
2015-02-18T09:32:26.770Z,-10.7598,164.1216,10,6.1,mww,,14,4.314,0.67,us,usb000tq9f,2015-03-15T12:43:09.019Z,"187km W of Lata, Solomon Islands",earthquake
2015-02-18T09:11:12.900Z,-4.1501,129.5881,35,4.1,mb,,98,2.923,0.89,us,usc000tsn1,2015-03-15T12:55:04.147Z,"117km SE of Amahai, Indonesia",earthquake
2015-02-18T09:04:11.550Z,47.2491667,-120.7526667,4.58,4.29,ml,40,38,0.05904,0.3,uw,uw60971201,2015-03-18T08:31:24.448Z,"15km ENE of Cle Elum, Washington",earthquake
2015-02-18T08:47:22.000Z,61.5508,-149.7276,44.7,3.3,ml,,,,0.55,ak,ak11511544,2015-02-26T03:15:39.201Z,"8km WNW of Knik-Fairview, Alaska",earthquake
2015-02-18T08:21:30.000Z,53.1775,-164.3341,25.8,2.8,ml,,,,0.52,ak,ak11511539,2015-02-26T03:15:57.433Z,"142km SE of Akutan, Alaska",earthquake
2015-02-18T05:38:16.000Z,52.7665,-173.7133,215.8,3.2,ml,,,,0.42,ak,ak11511525,2015-02-26T03:16:15.271Z,"71km NNE of Atka, Alaska",earthquake
2015-02-18T04:44:53.410Z,31.2945,140.2619,117.21,4.4,mb,,106,1.854,0.75,us,usc000tsn0,2015-02-25T03:32:26.838Z,"203km SSE of Hachijo-jima, Japan",earthquake
2015-02-18T04:43:39.170Z,-8.8943,159.3182,135.08,5.4,mww,,22,0.823,0.53,us,usb000tq8s,2015-02-25T02:53:55.973Z,"88km SSW of Buala, Solomon Islands",earthquake
2015-02-18T04:41:19.020Z,-31.8306,-178.2061,47.64,4.4,mb,,136,2.588,0.49,us,usc000tsnf,2015-02-25T03:24:17.881Z,"79km SE of L'Esperance Rock, New Zealand",earthquake
2015-02-18T04:36:15.000Z,56.276,-170.6095,24.7,3.3,ml,,,,0.84,us,usc000tsv5,2015-02-26T03:15:23.763Z,"101km SSW of City of Saint Paul, Alaska",earthquake
2015-02-18T03:32:21.470Z,-7.6048,-13.586,10,4.9,mb,,102,0.833,0.51,us,usc000tsnk,2015-02-25T03:03:39.702Z,"98km ENE of Georgetown, Saint Helena",earthquake
2015-02-18T02:55:56.610Z,51.7295,178.5381,96.98,4.2,mb,,180,0.203,0.45,us,usc000tsp2,2015-03-05T03:54:23.229Z,"24km S of Little Sitkin Island, Alaska",earthquake
2015-02-18T02:51:17.000Z,-35.111,-70.984,106.7,3.9,ml,,,,0.34,us,usb000tq8e,2015-03-05T03:53:53.063Z,"26km ESE of Curico, Chile",earthquake
2015-02-18T02:20:37.640Z,-7.7076,-13.4636,10,5.4,mb,,45,0.916,0.75,us,usb000tq8c,2015-03-05T03:53:29.894Z,"108km ENE of Georgetown, Saint Helena",earthquake
2015-02-18T02:16:19.400Z,-19.0884,-67.3373,236.39,4.2,mb,,56,2.006,1.24,us,usb000tq87,2015-03-04T06:30:35.751Z,"63km WSW of Challapata, Bolivia",earthquake
2015-02-18T01:41:12.480Z,8.381,-102.9551,10,5,mb,,79,10.076,1.21,us,usb000tq7z,2015-03-04T06:16:59.717Z,"Northern East Pacific Rise",earthquake
2015-02-18T01:16:17.570Z,8.285,-103.0536,10,5.5,mwc,,104,10.204,1.28,us,usb000tq7i,2015-03-04T06:11:25.381Z,"Northern East Pacific Rise",earthquake
2015-02-18T01:08:17.870Z,-21.1367,-179.209,632.11,4.3,mb,,136,4.249,0.7,us,usc000tsnm,2015-03-04T06:00:15.685Z,"75km SW of Ndoi Island, Fiji",earthquake
2015-02-18T00:58:00.540Z,8.3511,-102.957,10,4.6,mb,,205,11.354,1.06,us,usb000tq7g,2015-03-04T05:28:09.779Z,"Northern East Pacific Rise",earthquake
2015-02-18T00:48:28.890Z,8.3227,-103.159,5,5.5,mwb,,80,11.411,1.29,us,usb000tq6v,2015-03-04T05:22:28.505Z,"Northern East Pacific Rise",earthquake
2015-02-18T00:47:24.530Z,-35.1118,-70.896,99.05,4.7,mww,,56,0.332,0.81,us,usb000tq6n,2015-03-04T05:12:17.172Z,"33km ESE of Curico, Chile",earthquake
2015-02-18T00:32:10.320Z,-22.8599,171.3396,9.24,4.3,mb,,119,4.595,0.58,us,usc000tsnu,2015-03-04T05:07:59.454Z,"89km SW of Ile Hunter, New Caledonia",earthquake
2015-02-17T23:58:47.220Z,36.1332,-97.6846,5.09,2.6,mb_lg,,70,0.384,0.38,us,usb000tq5j,2015-03-04T04:38:12.619Z,"19km E of Hennessey, Oklahoma",earthquake
2015-02-17T23:53:56.000Z,62.7162,-148.9745,59.3,2.6,ml,,,,0.6,ak,ak11511241,2015-03-04T04:32:07.861Z,"72km NE of Talkeetna, Alaska",earthquake
2015-02-17T23:46:47.000Z,51.339,177.8083,25.9,2.6,ml,,,,0.5,us,usc000ts1g,2015-03-04T04:23:16.795Z,"83km SW of Little Sitkin Island, Alaska",earthquake
2015-02-17T21:47:30.620Z,-10.2906,160.033,10,4.2,mb,,186,0.85,0.83,us,usc000trww,2015-03-11T23:09:39.089Z,"95km S of Honiara, Solomon Islands",earthquake
2015-02-17T20:27:41.600Z,39.839,142.8672,34.97,4,mb,,157,1.925,0.85,us,usc000trwv,2015-02-20T18:01:03.648Z,"81km ENE of Miyako, Japan",earthquake
2015-02-17T19:55:06.680Z,-1.7987,131.6427,14.27,4.3,mb,,143,1.267,0.76,us,usc000trwu,2015-02-20T17:33:42.759Z,"110km SSE of Sorong, Indonesia",earthquake
2015-02-17T19:48:56.690Z,-10.6156,166.0387,153.41,4.6,mb,,117,4.934,0.67,us,usc000trwt,2015-02-20T16:47:25.341Z,"25km ENE of Lata, Solomon Islands",earthquake
2015-02-17T19:43:25.500Z,36.4349,-98.1255,2.562,2.6,ml,,81,,0.38,us,usb000tq3r,2015-02-19T16:28:44.718Z,"17km SE of Helena, Oklahoma",earthquake
2015-02-17T19:42:53.600Z,44.167,11.407,7.2,3.9,mwr,,,,1.26,us,usb000tq38,2015-02-19T20:16:56.048Z,"5km NNE of Firenzuola, Italy",earthquake
2015-02-17T19:36:54.970Z,36.0731,-97.1112,3.64,2.6,mb_lg,,47,0.251,0.57,us,usb000tq82,2015-02-18T23:00:49.575Z,"6km SW of Stillwater, Oklahoma",earthquake
2015-02-17T18:51:58.000Z,38.1655,144.7137,23.2,4.2,mb,,164,3.113,1.13,us,usb000tq31,2015-02-18T22:56:10.754Z,"274km ESE of Kamaishi, Japan",earthquake
2015-02-17T18:35:18.260Z,39.6509,143.2566,24.89,4.2,mb,,139,2.279,1.29,us,usb000tq2y,2015-02-18T22:15:39.071Z,"111km E of Miyako, Japan",earthquake
2015-02-17T18:32:21.000Z,59.8369,-153.1821,115.7,2.6,ml,,,,0.63,ak,ak11510799,2015-02-20T23:39:30.169Z,"76km W of Anchor Point, Alaska",earthquake
2015-02-17T17:19:18.000Z,54.6931,-160.471,39.9,2.5,ml,,,,0.37,ak,ak11514361,2015-02-20T23:39:51.519Z,"59km W of Chernabura Island, Alaska",earthquake
2015-02-17T17:13:19.100Z,36.5323,-98.2136,4.514,3.6,ml,,112,,0.81,us,usb000tq2k,2015-02-18T22:08:08.142Z,"5km ESE of Helena, Oklahoma",earthquake
2015-02-17T17:00:04.640Z,39.8813,143.1787,10,4.3,mb,,157,2.116,1.26,us,usb000tq2j,2015-02-18T21:46:08.531Z,"108km ENE of Miyako, Japan",earthquake
2015-02-17T16:49:53.870Z,19.6523,-109.3744,10,4,mb,,232,4.048,1.07,us,usb000tq2d,2015-02-18T00:52:32.180Z,"195km ENE of Socorro Island, Mexico",earthquake
2015-02-17T16:45:43.380Z,36.399,-97.297,3.5,2.5,ml,,,,0.27,us,usb000tqd6,2015-02-18T17:57:21.327Z,"12km N of Perry, Oklahoma",earthquake
2015-02-17T16:33:21.180Z,39.5598,143.5475,10,5.5,mwb,,58,2.47,0.61,us,usb000tq2a,2015-02-18T14:56:25.000Z,"137km E of Miyako, Japan",earthquake
2015-02-17T16:21:29.500Z,36.8157,-98.4986,6.384,2.7,ml,,131,,0.18,us,usb000tq2l,2015-02-18T00:24:00.321Z,"14km WNW of Cherokee, Oklahoma",earthquake
2015-02-17T15:21:48.300Z,36.0172,-97.0367,4.2,3,ml,,70,,0.49,us,usb000tq1z,2015-02-18T04:26:42.074Z,"4km N of Perkins, Oklahoma",earthquake
2015-02-17T15:12:10.000Z,56.4452,-158.4813,98.1,3,ml,,,,0.57,ak,ak11514354,2015-02-20T23:39:11.797Z,"27km NE of Chignik Lake, Alaska",earthquake
2015-02-17T14:35:54.000Z,-32.375,-71.013,72.6,5.4,mwr,,,,0.88,us,usb000tq1p,2015-02-24T05:26:52.831Z,"22km ENE of La Ligua, Chile",earthquake
2015-02-17T13:41:37.920Z,30.0535,57.6504,10,4.5,mb,,95,5.247,1.11,us,usb000tq1k,2015-02-17T21:44:17.874Z,"60km ESE of Kerman, Iran",earthquake
2015-02-17T13:40:27.000Z,-22.626,-66.195,279,4.2,mb,,,,0.7,us,usb000tq1h,2015-02-17T21:42:58.629Z,"52km WNW of Abra Pampa, Argentina",earthquake
2015-02-17T13:35:13.000Z,53.2335,-164.3109,56,2.8,ml,,,,0.55,ak,ak11510367,2015-02-20T23:38:33.910Z,"139km SE of Akutan, Alaska",earthquake
2015-02-17T13:23:55.900Z,19.1397,-66.5266,28,2.8,Md,5,291.6,0.81746691,0.1,pr,pr15048007,2015-02-17T18:17:04.040Z,"75km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-02-17T13:17:42.700Z,19.686,-156.4812,12.4,3.9,ml,,284,0.44,0.46,us,usb000tq1c,2015-02-20T19:57:48.522Z,"51km W of Kailua-Kona, Hawaii",earthquake
2015-02-17T13:14:23.660Z,53.3582,-164.5132,24.15,4.7,mb,,161,1.079,0.78,us,usb000tq1a,2015-02-20T23:36:13.705Z,"119km SE of Akutan, Alaska",earthquake
2015-02-17T13:07:37.000Z,61.5763,-141.0707,1.2,2.7,ml,,,,0.75,ak,ak11510296,2015-02-20T23:37:50.868Z,"179km E of Chitina, Alaska",earthquake
2015-02-17T12:40:37.717Z,41.8505,-119.6404,9.5513,2.76,ml,6,123.19,0.155,0.1828,nn,nn00483271,2015-02-21T19:52:43.860Z,"70km SE of Lakeview, Oregon",earthquake
2015-02-17T10:49:15.000Z,45.183,-67.056,5,2.5,mb_lg,,,,0.65,us,usb000tq8l,2015-02-18T04:38:29.670Z,"10km N of Saint Andrews, Canada",earthquake
2015-02-17T09:11:27.590Z,-27.9458,-177.8593,78.18,4.8,mb,,140,10.116,1.14,us,usb000tpzf,2015-02-17T17:13:55.756Z,"146km N of Raoul Island, New Zealand",earthquake
2015-02-17T08:25:10.000Z,-48.017,-75.151,24.1,4.9,ml,,,,0.71,us,usb000tpz6,2015-03-08T09:46:28.687Z,"211km WSW of Cochrane, Chile",earthquake
2015-02-17T07:50:04.000Z,-31.152,-67.369,125,4,md,,,,1.35,us,usc000trwk,2015-03-08T12:28:04.199Z,"58km S of San Agustin de Valle Fertil, Argentina",earthquake
2015-02-17T05:56:58.830Z,-37.6736,179.5282,32.28,5.2,mb,,72,0.976,1.89,us,usb000tpyf,2015-02-17T15:01:31.000Z,"172km NE of Gisborne, New Zealand",earthquake
2015-02-17T05:17:44.400Z,18.8827,-65.1331,13,2.9,Md,6,291.6,0.58839651,0.2,pr,pr15048003,2015-02-17T13:20:16.838Z,"63km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-02-17T04:46:38.930Z,40.1052,141.8977,47,5.5,mwb,,40,1.155,0.41,us,usb000tpy8,2015-02-25T02:27:28.042Z,"52km N of Miyako, Japan",earthquake
2015-02-17T04:38:41.730Z,39.7421,143.3396,38.95,4.1,mb,,157,2.274,0.9,us,usb000tpya,2015-02-25T00:40:17.965Z,"119km E of Miyako, Japan",earthquake
2015-02-17T04:16:39.100Z,18.1846,-66.8787,17,3.2,Md,15,126,0.19583273,0.46,pr,pr15048001,2015-02-19T05:46:34.040Z,"8km WNW of Adjuntas, Puerto Rico",earthquake
2015-02-17T03:28:50.000Z,18.8728,-64.4906,7,2.5,Md,4,306,0.46892058,0.1,pr,pr15048002,2015-02-25T00:22:07.040Z,"52km NNE of Road Town, British Virgin Islands",earthquake
2015-02-17T03:23:27.910Z,0.5764,126.1109,9.38,4.6,mb,,38,1.27,0.61,us,usb000tpxv,2015-02-25T00:20:38.736Z,"141km W of Kota Ternate, Indonesia",earthquake
2015-02-17T03:23:23.420Z,39.8013,143.1707,38.89,4.3,mb,,150,2.147,0.56,us,usb000tpxs,2015-02-25T00:14:35.522Z,"106km E of Miyako, Japan",earthquake
2015-02-17T03:06:30.850Z,-55.4044,-28.1851,11.24,5.3,mb,,37,4.928,0.35,us,usb000tpxn,2015-02-25T00:06:27.343Z,"156km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-02-17T02:48:29.340Z,2.4598,94.5706,28.33,4.5,mb,,91,3.215,0.3,us,usb000tpxf,2015-02-24T23:54:34.442Z,"201km W of Sinabang, Indonesia",earthquake
2015-02-17T02:45:17.660Z,39.7537,143.7978,33.33,4.2,mb,,125,2.31,0.84,us,usb000tpxd,2015-02-24T23:50:38.514Z,"158km E of Miyako, Japan",earthquake
2015-02-17T02:39:35.400Z,18.6758,-65.247,53,2.9,Md,11,208.8,0.36741095,0.25,pr,pr15048000,2015-02-19T05:24:19.040Z,"41km N of Culebra, Puerto Rico",earthquake
2015-02-17T02:37:15.500Z,19.5183,-155.9818,13,2.5,Ml,,241.2,0.07186522,0.13,hv,hv60853431,2015-02-19T05:15:46.040Z,"6km WSW of Honalo, Hawaii",earthquake
2015-02-17T02:29:52.010Z,39.6602,142.9814,28.52,4.8,mb,,131,2.094,0.43,us,usb000tpxa,2015-02-24T23:47:36.874Z,"88km E of Miyako, Japan",earthquake
2015-02-17T02:14:58.470Z,0.5454,126.0272,38.12,5.1,mb,,33,1.358,0.51,us,usb000tpx9,2015-02-24T23:42:25.902Z,"136km SE of Bitung, Indonesia",earthquake
2015-02-17T01:46:50.760Z,38.5605,142.3904,48.46,4.2,mb,,122,1.437,0.93,us,usb000tpx2,2015-02-24T23:37:53.238Z,"81km SE of Ofunato, Japan",earthquake
2015-02-17T01:27:44.370Z,39.75,143.4899,42.06,4.4,mb,,135,2.276,0.64,us,usb000tpwy,2015-02-24T23:34:30.717Z,"132km E of Miyako, Japan",earthquake
2015-02-17T01:15:02.920Z,39.8018,142.8,10,4.5,mb,,135,1.9,0.62,us,usb000tpwu,2015-02-24T23:37:14.711Z,"74km ENE of Miyako, Japan",earthquake
2015-02-17T00:51:48.000Z,63.1991,-150.5477,123.3,2.8,ml,,,,0.46,ak,ak11509869,2015-03-09T22:35:27.126Z,"82km WSW of Cantwell, Alaska",earthquake
2015-02-17T00:50:02.640Z,39.8562,143.1673,10,4.7,mb,,142,2.12,0.55,us,usb000tpwf,2015-03-08T06:42:30.597Z,"106km ENE of Miyako, Japan",earthquake
2015-02-17T00:37:36.640Z,39.7135,143.0898,33.7,4.4,mb,,124,2.136,0.59,us,usc000trw9,2015-03-12T23:38:56.870Z,"97km E of Miyako, Japan",earthquake
2015-02-17T00:33:32.360Z,51.289,-173.769,25.4,2.7,ml,,,,0.85,us,usc000ts0j,2015-03-12T23:50:10.790Z,"105km SSE of Atka, Alaska",earthquake
2015-02-17T00:28:03.940Z,-19.992,-177.5085,406.17,4.4,mb,,91,4.76,1.16,us,usb000tpw7,2015-03-08T23:40:20.553Z,"144km ENE of Ndoi Island, Fiji",earthquake
2015-02-16T23:56:09.830Z,34.6396,141.8336,30.17,4.5,mb,,124,2.078,0.91,us,usb000tpvw,2015-03-09T05:48:45.977Z,"148km ESE of Ohara, Japan",earthquake
2015-02-16T23:40:56.100Z,20.0052,-155.3892,10.2,3.3,Ml,,201.6,0.12576414,0.19,hv,hv60853251,2015-03-08T23:27:28.221Z,"12km SE of Honoka'a, Hawaii",earthquake
2015-02-16T23:40:30.430Z,-55.6308,-28.5269,43.07,4.4,mb,,128,4.783,0.4,us,usc000truh,2015-03-10T04:22:39.530Z,"144km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-02-16T23:31:44.260Z,51.147,-177.625,40.6,2.5,ml,,,,0.91,us,usc000trlz,2015-03-10T04:14:58.963Z,"89km SSE of Tanaga Volcano, Alaska",earthquake
2015-02-16T23:06:28.230Z,39.8567,142.8748,23,6.7,mww,,20,1.921,0.93,us,usb000tpvj,2015-03-08T06:28:35.304Z,"82km ENE of Miyako, Japan",earthquake
2015-02-16T23:00:15.700Z,-7.1883,154.8164,57.47,4.5,mb,,93,3.979,1.19,us,usc000truk,2015-03-10T04:35:11.817Z,"121km SW of Panguna, Papua New Guinea",earthquake
2015-02-16T22:59:49.470Z,-21.9122,-174.0921,67.99,4.1,mb,,117,4.816,0.81,us,usc000trv6,2015-03-10T05:36:38.441Z,"109km SE of `Ohonua, Tonga",earthquake
2015-02-16T22:56:43.360Z,-5.2742,68.0882,10,4.6,mb,,237,4.829,1.25,us,usc000trug,2015-02-27T03:28:04.820Z,"Chagos Archipelago region",earthquake
2015-02-16T22:49:44.000Z,20.0102,-155.378,8.8,3.2,Ml,,205.2,0.24254513,0.16,hv,hv60853201,2015-03-12T22:23:57.494Z,"12km SE of Honoka'a, Hawaii",earthquake
2015-02-16T22:46:42.290Z,42.9045,86.4581,25.34,4.2,mb,,80,1.285,0.79,us,usc000trv5,2015-02-27T01:36:26.130Z,"94km N of Yanqi, China",earthquake
